gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5003083741	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-733180	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.609099	34.957254	0.71						2014-07-05	5	7	2014	2431811	2431811	HUMAN_OBSERVATION	INPA		733180				CC_BY_NC_4_0					2026-06-11T22:34:29.158Z		
5003120961	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-1255062	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.772578	35.082167	0.71						2015-03-10	10	3	2015	2431811	2431811	HUMAN_OBSERVATION	INPA		1255062				CC_BY_NC_4_0					2026-06-11T22:34:29.675Z		
5002935730	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-4808558	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.861548	34.924883	0.71						2024-03-07	7	3	2024	2431811	2431811	HUMAN_OBSERVATION	INPA		4808558				CC_BY_NC_4_0					2026-06-11T22:34:49.060Z		
5001903387	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-741092	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.970883	35.381407	0.71						2013-06-11	11	6	2013	2431811	2431811	HUMAN_OBSERVATION	INPA		741092				CC_BY_NC_4_0					2026-06-11T22:35:03.571Z		
5002362476	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-2104293	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.131774	34.807483	0.71						2020-05-25	25	5	2020	2431811	2431811	HUMAN_OBSERVATION	INPA		2104293				CC_BY_NC_4_0					2026-06-11T22:35:08.567Z		
5001903966	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-748895	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.816598	34.998949	0.71						2012-04-21	21	4	2012	2431811	2431811	HUMAN_OBSERVATION	INPA		748895				CC_BY_NC_4_0					2026-06-11T22:34:09.327Z		
5001916336	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-742009	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.825616	34.99893	0.71						2013-04-21	21	4	2013	2431811	2431811	HUMAN_OBSERVATION	INPA		742009				CC_BY_NC_4_0					2026-06-11T22:34:37.670Z		
5157131398	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-5298270	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.565203	35.103746	0.71						2025-04-08	8	4	2025	2431811	2431811	HUMAN_OBSERVATION	INPA		5298270				CC_BY_NC_4_0					2026-06-11T22:34:52.963Z		
5002250611	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-1710321	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.816598	34.998949	0.71						2019-03-21	21	3	2019	2431811	2431811	HUMAN_OBSERVATION	INPA		1710321				CC_BY_NC_4_0					2026-06-11T22:34:49.860Z		
5002276531	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-1696839	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.816598	34.998949	0.71						2019-03-11	11	3	2019	2431811	2431811	HUMAN_OBSERVATION	INPA		1696839				CC_BY_NC_4_0					2026-06-11T22:34:50.125Z		
5003257628	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-4493056	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	33.051982	35.413689	0.71						2023-04-30	30	4	2023	2431811	2431811	HUMAN_OBSERVATION	INPA		4493056				CC_BY_NC_4_0					2026-06-11T22:35:02.285Z		
5002376522	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-2053012	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.131774	34.807483	0.71						2020-04-13	13	4	2020	2431811	2431811	HUMAN_OBSERVATION	INPA		2053012				CC_BY_NC_4_0					2026-06-11T22:35:06.974Z		
5001547241	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-243655	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.583124	35.00787	0.71						1983-11-25	25	11	1983	2431811	2431811	HUMAN_OBSERVATION	INPA		243655				CC_BY_NC_4_0					2026-06-11T22:34:37.678Z		
5001547589	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-243588	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.779577	34.671753	0.71						1980-04-20	20	4	1980	2431811	2431811	HUMAN_OBSERVATION	INPA		243588				CC_BY_NC_4_0					2026-06-11T22:34:11.193Z		
5001729958	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-490704	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.42983	35.008203	0.71						1996-02-12	12	2	1996	2431811	2431811	HUMAN_OBSERVATION	INPA		490704				CC_BY_NC_4_0					2026-06-11T22:34:36.627Z		
6159756747	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-5860992	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.727411	35.018219	0.71						2026-02-20	20	2	2026	2431811	2431811	HUMAN_OBSERVATION	INPA		5860992				CC_BY_NC_4_0					2026-06-11T22:34:57.754Z		
5002831234	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-4847730	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.601231	35.061094	0.71						2024-04-02	2	4	2024	2431811	2431811	HUMAN_OBSERVATION	INPA		4847730				CC_BY_NC_4_0					2026-06-11T22:35:13.687Z		
5002218309	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-1697165	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.592139	35.007847	0.71						2019-03-11	11	3	2019	2431811	2431811	HUMAN_OBSERVATION	INPA		1697165				CC_BY_NC_4_0					2026-06-11T22:34:13.138Z		
5002406503	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-2094756	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.131807	34.818081	0.71						2020-05-19	19	5	2020	2431811	2431811	HUMAN_OBSERVATION	INPA		2094756				CC_BY_NC_4_0					2026-06-11T22:34:21.991Z		
5001907951	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-727815	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.619252	35.050411	0.71						2015-03-28	28	3	2015	2431811	2431811	HUMAN_OBSERVATION	INPA		727815				CC_BY_NC_4_0					2026-06-11T22:34:37.953Z		
5001535930	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-243658	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.907407	35.552308	0.71						1984-02-10	10	2	1984	2431811	2431811	HUMAN_OBSERVATION	INPA		243658				CC_BY_NC_4_0					2026-06-11T22:34:41.450Z		
5002233206	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-1747061	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.825599	34.988367	0.71						2019-04-23	23	4	2019	2431811	2431811	HUMAN_OBSERVATION	INPA		1747061				CC_BY_NC_4_0					2026-06-11T22:34:22.745Z		
5001752868	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-538458	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.42983	35.008203	0.71						1997-12-27	27	12	1997	2431811	2431811	HUMAN_OBSERVATION	INPA		538458				CC_BY_NC_4_0					2026-06-11T22:34:08.178Z		
5917422214	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-5759507	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.176929	34.828497	0.71						2025-12-10	10	12	2025	2431811	2431811	HUMAN_OBSERVATION	INPA		5759507				CC_BY_NC_4_0					2026-06-11T22:34:30.321Z		
5002451032	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-2094753	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.131807	34.818081	0.71						2020-05-19	19	5	2020	2431811	2431811	HUMAN_OBSERVATION	INPA		2094753				CC_BY_NC_4_0					2026-06-11T22:34:44.536Z		
5002952837	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-4850645	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.574211	35.093086	0.71						2024-04-04	4	4	2024	2431811	2431811	HUMAN_OBSERVATION	INPA		4850645				CC_BY_NC_4_0					2026-06-11T22:34:50.109Z		
5895429133	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-4261894	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.175335	34.826033							2022-12-27	27	12	2022	2431811	2431811	HUMAN_OBSERVATION	INPA		4261894				CC_BY_NC_4_0					2026-06-11T22:34:57.288Z		
5003088695	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-760788	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	33.051982	35.413689	0.71						2010-12-24	24	12	2010	2431811	2431811	HUMAN_OBSERVATION	INPA		760788				CC_BY_NC_4_0					2026-06-11T22:35:13.439Z		
5002922166	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-4871158	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.60128	35.114358	0.71						2024-04-18	18	4	2024	2431811	2431811	HUMAN_OBSERVATION	INPA		4871158				CC_BY_NC_4_0					2026-06-11T22:34:21.943Z		
5001534668	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-243552	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.041528	34.786698	0.71						1980-04-24	24	4	1980	2431811	2431811	HUMAN_OBSERVATION	INPA		243552				CC_BY_NC_4_0					2026-06-11T22:34:40.341Z		
5001547587	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-243555	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.023718	34.860879	0.71						1980-03-23	23	3	1980	2431811	2431811	HUMAN_OBSERVATION	INPA		243555				CC_BY_NC_4_0					2026-06-11T22:34:40.425Z		
5002413482	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-2035129	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.131774	34.807483	0.71						2020-03-25	25	3	2020	2431811	2431811	HUMAN_OBSERVATION	INPA		2035129				CC_BY_NC_4_0					2026-06-11T22:34:49.827Z		
5001544095	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-243705	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.574123	35.018539	0.71						1987-12-16	16	12	1987	2431811	2431811	HUMAN_OBSERVATION	INPA		243705				CC_BY_NC_4_0					2026-06-11T22:34:07.656Z		
5001547591	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-243603	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.725512	34.682614	0.71						1980-06-01	1	6	1980	2431811	2431811	HUMAN_OBSERVATION	INPA		243603				CC_BY_NC_4_0					2026-06-11T22:34:07.676Z		
5001638360	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-359997	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.825581	34.977804	0.71						1995-04-19	19	4	1995	2431811	2431811	HUMAN_OBSERVATION	INPA		359997				CC_BY_NC_4_0					2026-06-11T22:34:35.974Z		
5002637773	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-3813105	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.861571	34.935449	0.71						2022-04-17	17	4	2022	2431811	2431811	HUMAN_OBSERVATION	INPA		3813105				CC_BY_NC_4_0					2026-06-11T22:34:47.328Z		
5002917222	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-4745998	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.529049	35.029273	0.71						2023-12-30	30	12	2023	2431811	2431811	HUMAN_OBSERVATION	INPA		4745998				CC_BY_NC_4_0					2026-06-11T22:34:50.549Z		
6159759277	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-5841453	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.763538	35.060835	0.71						2026-02-09	9	2	2026	2431811	2431811	HUMAN_OBSERVATION	INPA		5841453				CC_BY_NC_4_0					2026-06-11T22:34:58.875Z		
5002502555	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-3077316	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.861571	34.935449	0.71						2021-02-17	17	2	2021	2431811	2431811	HUMAN_OBSERVATION	INPA		3077316				CC_BY_NC_4_0					2026-06-11T22:34:52.180Z		
5001905293	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-743418	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.862017	35.648281	0.71						2013-02-19	19	2	2013	2431811	2431811	HUMAN_OBSERVATION	INPA		743418				CC_BY_NC_4_0					2026-06-11T22:34:38.395Z		
5002422292	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-2979864	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.654171	34.946591	0.71						2020-11-18	18	11	2020	2431811	2431811	HUMAN_OBSERVATION	INPA		2979864				CC_BY_NC_4_0					2026-06-11T22:34:43.372Z		
5002040453	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-1152569	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.48395	35.018725	0.71						2017-02-28	28	2	2017	2431811	2431811	HUMAN_OBSERVATION	INPA		1152569				CC_BY_NC_4_0					2026-06-11T22:34:45.836Z		
5002211905	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-1589263	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.538038	35.007968	0.71						2019-01-12	12	1	2019	2431811	2431811	HUMAN_OBSERVATION	INPA		1589263				CC_BY_NC_4_0					2026-06-11T22:34:47.934Z		
5001933706	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-744600	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.600944	35.508508	0.71						2012-12-13	13	12	2012	2431811	2431811	HUMAN_OBSERVATION	INPA		744600				CC_BY_NC_4_0					2026-06-11T22:34:09.773Z		
5001544089	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-243639	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	33.141047	35.767571	0.71						1982-01-12	12	1	1982	2431811	2431811	HUMAN_OBSERVATION	INPA		243639				CC_BY_NC_4_0					2026-06-11T22:34:07.748Z		COUNTRY_COORDINATE_MISMATCH;SCIENTIFIC_NAME_AND_ID_INCONSISTENT
5002334188	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-1985185	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	31.816598	34.998949	0.71						2020-01-29	29	1	2020	2431811	2431811	HUMAN_OBSERVATION	INPA		1985185				CC_BY_NC_4_0					2026-06-11T22:34:46.264Z		
5003230554	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-3857435	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	33.015792	35.477817	0.71						2022-05-07	7	5	2022	2431811	2431811	HUMAN_OBSERVATION	INPA		3857435				CC_BY_NC_4_0					2026-06-11T22:34:56.667Z		
5001547247	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-243736	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.565149	35.050503	0.71						1989-02-01	1	2	1989	2431811	2431811	HUMAN_OBSERVATION	INPA		243736				CC_BY_NC_4_0					2026-06-11T22:35:04.876Z		
5001937094	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-743537	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.907377	35.562997	0.71						2013-02-12	12	2	2013	2431811	2431811	HUMAN_OBSERVATION	INPA		743537				CC_BY_NC_4_0					2026-06-11T22:35:08.062Z		
5003114411	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-1174323	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.105058	34.934738	0.71						2017-03-27	27	3	2017	2431811	2431811	HUMAN_OBSERVATION	INPA		1174323				CC_BY_NC_4_0					2026-06-11T22:35:19.225Z		
5002840144	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-4857701	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.529049	35.029273	0.71						2024-04-10	10	4	2024	2431811	2431811	HUMAN_OBSERVATION	INPA		4857701				CC_BY_NC_4_0					2026-06-11T22:34:46.987Z		
5003135347	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-1412281	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	32.933264	35.851791	0.71						2018-04-10	10	4	2018	2431811	2431811	HUMAN_OBSERVATION	INPA		1412281				CC_BY_NC_4_0					2026-06-11T22:34:49.914Z		COUNTRY_COORDINATE_MISMATCH;SCIENTIFIC_NAME_AND_ID_INCONSISTENT
5002790079	6c8d87be-829d-4364-b2bc-578258761cc2	INPA-4731512	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Ommatotriton	"Ommatotriton vittatus"		SPECIES	"Ommatotriton vittatus (Gray, 1835)"	"Triturus vittatus"		IL			PRESENT	1	4f160e00-329d-11d9-8439-b8a03c50a862	33.132082	35.756801	0.71						2023-12-06	6	12	2023	2431811	2431811	HUMAN_OBSERVATION	INPA		4731512				CC_BY_NC_4_0					2026-06-11T22:34:49.103Z		COUNTRY_COORDINATE_MISMATCH;SCIENTIFIC_NAME_AND_ID_INCONSISTENT
